Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
1053.000,-0.1006474,0.4385424,0.1595125,0.4244208,0.3888803,0.4234715,0.3586211,0.4350939,0.4559894,0.04558611,0.360383,-0.03757477,0.4635606,0.4023523,0.4432182,0.4064169,-0.05009508,-0.1339645,0.4430623,-0.1850743,0.104413,-0.1813397,-0.0168066,0.4334202,0.4392877,0.4309959,0.4041314,0.1051993,-0.0316534,0.1855321,-0.2752085,-0.2631125,0.1263027,-0.05879545,0.05029249,0.3763804,0.3315492,-0.09256077,0.05767441,0.3928165,-0.08607864,0.435945,-0.1668453,0.1089993,-0.2487931,0.4191976,0.3811145,0.4324727,0.1456037,0.0690546,-0.1175585,0.3608541,0.4570322,0.1537619,-0.1217742,-0.2576571,0.3059306,-0.4187684,0.1459908,0.3669577,-0.09384394,0.3904781,0.1773105,0.07844448,0.09325838,-0.1052837,-0.02581024,0.4457326,0.1175961,0.15273,-0.3527079,0.3972816,0.11519,-0.03558969,0.4287691,0.4078937,-0.1173615,0.4566145,0.4066472,0.109426,0.4230442,-0.3067222,0.4171605,0.3857317,0.4397297,0.3146458,0.1405253,0.3675046,-0.2162647,-0.1327114,-0.4363461,0.1789775,0.3357997,0.4271636,-0.00388813,-0.06640768,-0.06279564,0.1010866,-0.2545552,0.07167578,0.418787,0.4001956,0.1173196,-0.4197173,0.4208698,0.4326696,0.4085283,0.06980467,-0.1205969,0.06029606,0.1038704,0.0863452,0.3306413,-0.2294545,0.1016202,0.379972,-0.1028228,0.4146333,-0.06370401,0.3976641,-0.05002069,0.4446349,-0.1348591,-0.04743195,0.4353251,-0.2299762,0.3960643,-0.2202005,0.116528,0.3621116,0.3745942,0.1443114,-0.1832952,0.1060023,-0.08143234,0.03428364,0.3214827,-0.07201099,0.4074607,0.05659771,0.357482,0.3712921,0.06022549,0.1310124,0.4008985,0.1000957,-0.1210585,0.1594796,0.4113412,0.3977675,-0.163898,-0.07107496,-0.380156,0.3633366,-0.02546358,-0.1159706,0.1767344,-0.003629208,-0.03750134,0.3232822,0.4494944,0.4482532,0.3587637,0.1636238,0.0132513,0.4015298,-0.1682296,0.4019837,0.4133997,0.4047489,0.4101982,0.4108119,0.4449387,0.4463496,0.3497887,0.3782072,0.334867,-0.05329943,0.4501472,0.3321662,-0.08502865,0.3570604,0.4246321,-0.06759644,-0.3045468,0.3991055,0.3242903,0.3340769,0.1142778,0.101027,-0.1257105,0.4281483,0.4268823,0.3165445,
1054.000,-0.1709232,-0.06343269,-0.1457329,-0.2956629,-0.2849584,-0.3185992,-0.2174835,-0.105423,-0.05897474,-0.6131439,-0.2681408,-0.1820312,-0.3023915,-0.02469349,-0.09374809,-0.1445427,-0.01740026,0.03679562,-0.2283173,0.05698156,-0.7201061,0.01170969,-0.1102948,-0.08653545,-0.02199459,-0.08966398,-0.04651785,-0.5393786,-0.01997519,-0.2722769,-0.3000841,-0.141005,-0.154285,-0.01076412,-0.3865972,-0.5748272,-0.3953238,-0.3612318,-0.4606104,-0.3200479,-0.3212156,-0.07787037,-0.3768411,-0.2422376,-0.3110051,-0.2274184,-0.3212762,-0.1979041,-0.06237745,-0.2728658,-0.5586777,-0.2536225,-0.3693519,-0.1187663,-0.2344589,-0.2918239,-0.4677916,0.01937675,-0.04651785,-0.4219055,-0.2396588,-0.03949261,-0.282156,-0.4101424,-0.2464519,-0.1970139,-0.1555643,-0.0622716,-0.2735291,-0.04862833,0.02308559,-0.1877751,-0.2088537,0.01198626,-0.04125261,-0.08265734,-0.5232587,-0.1966901,-0.191844,-0.04360914,-0.03457403,-0.3515196,-0.215507,-0.3156157,-0.1867914,-0.5011911,-0.01340199,-0.4509044,-0.5836453,-0.09526539,-0.4242649,-0.281724,-0.7068644,-0.02991915,-0.1635451,0.05315876,-0.02653933,-0.4120064,-0.2225151,-0.1895313,-0.3927507,-0.01258278,-0.03730679,-0.296217,-0.05327034,-0.1060586,-0.08724022,-0.2525239,-0.4656563,-0.2508845,-0.04115057,-0.6401215,-0.5271273,-0.18964,-0.02926159,-0.3054166,-0.2484708,-0.3053403,0.02237177,-0.07602072,-0.1562915,-0.3193641,0.03876925,-0.2020531,-0.1000504,-0.5714426,-0.06158113,-0.5525036,-0.01015902,-0.6239729,-0.5421209,-0.4721541,0.03828526,-0.0469842,-0.3786602,-0.4913101,-0.4866357,0.01568651,-0.2084818,-0.6774535,-0.3075819,-0.6199017,-0.2349901,-0.05036163,-0.4646964,-0.2361798,-0.3393126,-0.05577946,-0.335041,-0.04969168,-0.2200775,-0.4685841,-0.5111456,-0.2697868,-0.02243376,-0.5638552,-0.05817509,-0.04389095,-0.02416945,-0.6528826,-0.1018391,-0.2349701,-0.2936964,-0.05327034,-0.4690681,-0.09041405,-0.1426153,-0.2827401,-0.2612429,-0.07389641,-0.1903896,-0.2467246,-0.3092022,-0.09620667,-0.5484581,-0.5445509,-0.7261972,-0.2493711,-0.226193,-0.4253111,-0.6988282,-0.3064046,-0.09399271,-0.2516627,-0.2188964,-0.08895922,-0.3965235,-0.4950786,-0.0007624626,-0.02897787,-0.4446607,-0.3317051,-0.1001439,-0.5146837,
1055.000,-0.1230083,0.05246782,-0.1555686,0.105731,0.1434679,-0.1867576,-0.2424269,0.3795619,-0.005354881,-0.4384084,0.1156421,-0.2916141,-0.424427,-0.06961584,0.3110127,-0.2971015,0.3122597,-0.06086588,0.1841969,-0.06880188,0.1617193,0.2744088,-0.204998,0.2970805,-0.2161984,0.309896,0.08338404,0.2040358,0.2892017,0.0759182,-0.1767917,-0.3278494,-0.001681805,0.3009305,0.343545,0.2152252,0.1297808,0.2006617,0.1420531,0.3868141,-0.1627226,0.1663289,0.2299204,0.1132135,0.106596,0.2313762,0.4098878,-0.01949644,0.3706102,0.4075098,-0.02161598,-0.0009388924,0.07685423,-0.3326492,-0.6642776,-0.01425076,-0.01675034,0.3956246,0.2959571,0.1905518,0.3442268,0.06320429,0.1432147,0.3964863,0.1527596,0.08716631,0.159514,0.0727725,0.3195448,0.2801909,0.3273158,-0.006864548,-0.2207074,0.06316328,-0.07093096,0.3289065,0.206018,-0.07271767,0.001667976,0.3456273,-0.05546474,0.2562027,0.1797347,0.3746119,-0.1331334,0.2078524,0.0623579,-0.3224716,0.2054462,-0.2362738,0.4193978,0.1373715,0.02615309,-0.1240892,0.1596122,-0.1570754,0.3763833,0.2451973,-0.1976624,-0.1780381,0.009404659,-0.1573114,0.299531,0.1515651,0.07411003,0.383162,0.3540826,0.3079863,-0.008627892,0.3165188,0.3464174,0.2547693,-0.008218288,0.1384816,0.2842607,0.3295345,0.4077802,0.1647191,0.01953554,0.3079863,0.2106819,-0.2702079,-0.07204914,-0.07981205,0.3578992,0.1803164,0.1633024,-0.01696968,0.0962038,-0.05534506,0.3622656,-0.07167912,0.06892776,0.3634286,0.2247033,0.4087291,0.1297579,0.1144142,0.1644645,0.05946493,0.3841763,-0.1451311,0.1646123,0.3363533,0.2862091,0.09893131,0.1463823,0.3058043,0.4085212,0.1068459,0.1576648,-0.1441216,0.4602752,0.0745635,0.2853107,-0.02199221,0.2750564,0.3508677,0.3087726,0.230195,0.3344746,0.2037678,0.3188968,0.285893,0.3352079,0.3726349,0.2169199,0.09950733,-0.126236,0.2820201,-0.01046467,-0.2399449,0.121551,0.3110127,0.4427299,-0.1308417,0.4267049,0.306859,0.1600394,0.345655,0.2964287,0.3849049,0.3462448,0.3532324,0.3838234,0.366848,0.1445141,0.1332994,0.04650688,0.2908025,0.1963601,0.3691583,0.3701935,0.3505554,
1056.000,0.5038967,-0.1560755,0.2719622,0.596385,0.2854075,0.5869031,0.4831705,-0.02652311,0.1213784,0.5189223,0.5437737,-0.03226614,0.5827513,0.5759673,0.5928373,0.5742188,0.353209,0.5253077,0.5943141,0.536891,0.5929694,0.6293707,0.5720305,0.620203,0.5112319,0.5942373,0.5524635,0.631825,0.607614,0.6493907,0.5577374,0.2369494,0.1226192,0.577065,0.5979137,0.6232939,0.5538993,-0.02930117,0.5390429,0.2857761,0.5370088,-0.02467299,0.318563,0.5364747,0.564846,0.167376,0.1180096,0.3000245,0.1213188,-0.04659367,0.09648418,0.2858167,0.3456726,0.2670169,0.5500588,0.5198002,0.04915047,-0.1716299,0.603858,0.02127743,0.3478827,0.5948663,0.1818705,0.2875428,0.1323643,0.5805292,0.6158667,0.5830126,0.6186414,0.6415882,0.3044777,0.1525321,0.1273456,0.571619,0.04194498,0.3422189,0.006554604,0.6221423,0.1344776,0.2913046,0.5460024,0.1342316,0.595892,0.3125277,0.1242299,0.09092474,0.5818295,0.535893,0.6361361,0.08949423,0.1104898,0.3200002,0.5563846,0.2743254,0.6185608,0.5151515,-0.05271435,0.3038507,0.5736156,0.2650862,0.6020203,0.544692,0.5948739,0.257648,0.5757017,-0.03566837,0.2912493,0.6403155,0.5479813,0.6200418,0.2869954,0.3478923,0.5758142,0.2574391,0.6251121,0.6142216,0.008363724,0.06520414,-0.05127382,0.5928373,0.1807528,0.2647066,0.547965,0.2194958,0.2885785,0.1812692,-0.02607298,0.5900502,0.3010988,0.3191018,0.6115484,0.3049726,0.5464253,0.05070972,0.3361726,0.1666117,0.5779366,0.2512665,0.6289306,0.1417232,0.1699219,0.5952101,0.01476669,0.3159432,0.03288937,0.5657735,0.2861605,0.589201,0.1296988,0.2983699,0.1073446,0.5433369,-0.196929,-0.1436753,0.6179032,0.6100597,0.6556611,0.1593466,0.3646288,0.6168227,0.3409629,0.3491092,0.6317873,0.6286049,0.6467876,0.04815817,0.1607571,0.5871015,0.571867,0.6509161,0.1602769,0.304915,0.3660784,0.5942373,0.03095865,0.3312664,0.3190751,0.6415067,0.6453896,0.6148772,0.1528864,0.2885761,0.3109283,0.3328066,0.04696274,0.06161547,0.3167906,0.5754471,0.6132321,0.6138396,0.09193325,0.3303976,0.05559874,0.6265264,
1057.000,0.704854,0.7634077,0.4866514,0.7395606,0.2735887,0.4290171,0.7106032,0.1904478,-0.001955986,0.4125075,0.739429,0.4891934,0.1794419,0.3410382,0.7989888,0.05180025,0.1231809,0.7254891,0.7577457,0.7877727,0.7419524,0.1439528,0.2661762,0.2827249,0.8017197,0.8122172,0.7742,0.1364284,0.4510016,0.04407263,0.4414759,0.7672825,0.5029578,0.7083416,0.4209132,0.2669578,0.8047171,0.8442941,0.7236042,0.7466073,0.7539988,0.8528318,0.4498534,0.693821,0.4279628,0.5646439,0.778336,0.2865601,0.778336,0.2253757,0.7753367,0.07679033,0.2944517,0.1822014,0.129004,0.720006,0.802238,0.7922835,0.4359794,0.1430216,0.2429104,0.3290682,0.1869998,0.7642636,0.3793173,0.5112758,0.4496379,0.5152965,0.2825775,0.2194896,0.8362746,0.2518916,0.1874576,0.4519291,0.7350063,0.06260157,0.1979108,0.1199503,0.3307471,0.7686477,0.4256902,0.8146377,0.7642879,0.4770956,0.3845305,0.8428469,0.2554264,0.8072319,0.1600699,0.2656307,0.7437987,0.8483047,0.7739921,0.0773797,0.463985,0.7505407,0.3488584,0.8005648,0.7809625,0.2373838,0.7327104,0.4946008,0.8112087,0.7933097,0.477211,0.2747126,0.7732463,0.2283998,0.7133822,0.2927604,0.737658,0.2052455,0.4489551,0.7837629,0.2974887,0.5082207,0.8510499,0.2244258,0.812933,0.7996254,0.2107105,0.8277774,0.4241652,0.7679749,0.7570257,0.3814187,0.8432851,0.2748127,0.1621795,0.07326031,0.5075841,0.2969255,0.7325144,0.2222066,0.5558167,0.3936939,0.270649,0.7300572,0.276504,0.0858779,0.2182088,-0.1747613,0.0950985,0.4769688,0.517684,0.4285994,0.5242229,0.7806916,0.8499751,0.3308077,0.4855585,0.7984514,0.3807797,0.8478689,0.5059199,0.2120972,0.04479218,0.3214917,0.07041311,0.4894919,0.3734007,0.3652544,0.1837606,0.1439772,0.1420984,0.3852382,0.5211964,0.3073864,0.7973895,0.1374998,0.1538434,0.08177328,0.2520032,0.8112087,0.5687933,0.2487655,0.2916512,0.2349925,0.0530386,0.5211515,0.5136862,0.7682729,0.4567618,0.3383079,0.3825655,0.1521864,0.02985668,0.5044022,0.1185498,0.4932489,0.8434834,0.3287616,0.1159372,0.03323936,
1058.000,0.2331867,0.2042918,0.594264,0.1892037,0.0955143,0.4085679,0.1020069,0.6925387,0.0540204,0.2692633,0.376523,0.4324389,0.5139198,0.6559801,0.7844009,0.0234189,0.4718084,0.2080979,0.2219863,0.8016844,0.4487987,0.1761684,0.03412485,0.1594877,0.552114,0.6094708,0.3256297,0.3125596,0.4591637,0.3135443,0.4740338,0.2586308,0.6043158,0.1704621,0.1402345,0.3871093,0.6283536,0.7232919,0.2972817,0.3709803,0.561234,0.6048703,0.2787375,0.1216288,0.38732,0.5675054,0.4278541,0.3598332,0.4278541,0.336822,0.412281,0.248642,0.356586,0.3333387,0.4233694,0.05694151,0.3488464,0.2659187,0.1406665,0.429718,0.8292027,0.874598,0.3641124,0.4343958,0.6933284,0.6907897,0.2033978,0.6304517,0.4608898,0.8274965,0.6013136,0.824501,0.5130014,0.06478119,-0.02737379,0.3435483,0.5197163,0.8570266,0.239572,0.08111572,0.1445575,0.3819084,0.5617766,0.4275236,0.5878258,0.6106286,0.2068176,0.5301123,0.5099244,0.1655169,0.1816497,0.4670978,0.3351068,0.1990781,0.3041816,0.5557065,0.2839732,0.3884501,0.2705894,0.7027888,0.301373,0.8349304,0.6247816,0.3805404,0.4424825,0.8138046,0.02284527,0.708272,0.223393,0.3242521,0.2670622,0.629652,0.4277596,0.5123634,0.6633668,0.817132,0.7187347,0.2773652,0.3773394,0.7789712,0.3314619,0.6200137,0.3898726,0.2110848,0.01183796,0.7886558,0.7366934,0.4952836,0.3992939,0.3809385,0.8300209,0.2302437,0.1742382,0.2773652,0.5117936,0.5874224,0.2414269,0.2823091,0.2583122,0.3798261,0.6219916,0.2960038,0.3686385,0.1188149,0.2097902,0.3750458,0.8264332,0.3193564,0.5997181,0.4553924,0.1032357,0.6725926,0.4346347,0.7260737,0.8483677,0.8615551,0.9004407,0.1358309,0.8712282,0.3747578,0.6769686,0.8095846,0.6004286,0.4156852,0.6101646,0.8303399,0.4435525,0.4589124,0.7604671,0.674778,0.8827929,0.5044079,0.727911,0.6266909,0.621449,0.6984267,0.3573785,0.6172948,0.1699328,0.6394787,0.5530095,0.07892799,-0.01706409,0.4384189,0.8619542,0.3964415,0.6286926,0.7906742,0.8560996,0.3101134,0.60358,0.5710344,0.4707861,0.08107424,
1059.000,0.226263,0.238781,-0.05664873,-0.08721256,0.07737637,-0.2480092,0.09962893,0.00965786,-0.005280972,0.2456779,0.3037844,0.05989552,-0.1817665,-0.3787165,-0.06409597,-0.1043119,0.08018255,-0.1966677,-0.2892971,-0.1749339,-0.2050738,-0.5303688,-0.05128384,-0.02080345,-0.05275393,0.08575678,-0.04760551,0.1918483,0.01024723,0.2574868,-0.04246044,0.06440496,-0.1812387,0.2202353,-0.3766036,0.02957249,0.002772331,0.2147126,0.240253,-0.3671908,-0.02823782,0.01897144,0.04839849,0.229527,-0.1158752,-0.4872551,-0.1552196,0.1928773,-0.1576781,-0.09814739,-0.06879091,0.1141291,0.1967282,0.09249926,-0.03616762,-0.2247944,-0.3409257,0.2502723,0.06849861,-0.2856231,0.1229115,-0.2278838,0.2095156,-0.1531243,-0.1604543,-0.1759996,0.1113582,-0.3727999,0.1855731,0.1868868,0.07000303,0.1246614,-0.1612816,0.02589607,0.1182723,-0.01451969,-0.2559233,0.1082444,-0.0335865,0.01115751,0.06929016,0.03567886,-0.05318737,0.1847367,-0.4597459,0.008359432,-0.2420754,-0.3906651,-0.08308554,0.2487283,0.01292515,-0.04603958,-0.5814981,-0.1655507,0.06929874,-0.002146721,-0.4468284,0.03206539,-0.09983492,-0.005399704,0.2127237,-0.09493017,0.009315014,0.08688116,0.03232861,0.1271362,-0.03153229,-0.009831905,0.2590809,0.07739115,-0.1313815,-0.08862305,0.2480197,0.2188044,-0.335093,-0.02922583,0.2227664,-0.2441955,0.06132603,-0.03494215,0.04010344,0.001420498,-0.1238561,-0.224751,-0.0009226799,0.2070413,0.1437473,-0.0393424,0.007998943,0.232882,-0.09493017,0.04749537,0.06915379,-0.2378402,-0.07188845,-0.03407049,0.04552174,-0.2233639,-0.121098,0.2091537,-0.04017258,0.2083879,0.2399607,-0.4154854,-0.03588533,-0.05052137,-0.1554546,-0.02133942,0.04707336,0.03019762,-0.3666143,-0.3495164,0.01766348,0.1894522,-0.2549138,-0.04601812,-0.1702938,0.01362896,-0.03669405,-0.1752896,0.01248503,0.1413326,0.2107701,-0.03296328,-0.3095269,-0.08684397,-0.1409097,0.06229591,0.1364741,-0.3089089,-0.2109504,0.01326275,-0.2286897,-0.001869678,-0.4785619,-0.000524044,0.1935239,-0.0157299,-0.4133358,-0.4349499,0.1685872,-0.4446349,0.05006027,0.0995388,-0.3141298,-0.06075001,0.1467428,0.182651,0.1161323,-0.1093411,0.04272747,0.2268195,0.1763229,0.08988476,
1060.000,-0.0341835,-0.0486412,-0.0365386,-0.4938579,0.001167297,-0.08418036,-0.04331446,-0.03547382,-0.003448009,-0.2894239,-0.7126818,-0.7134309,-0.08313036,-0.3856254,-0.07671356,-0.02106524,-0.330533,-0.5682464,-0.5613699,-0.338881,-0.3870997,-0.09138823,-0.03169203,0.004060268,-0.03713608,-0.480967,0.02624893,0.01301432,-0.3497152,-0.3454356,-0.03631926,-0.01016521,-0.07436514,0.003688335,-0.4227495,-0.3756762,0.0195179,-0.4666986,-0.2779365,-0.1057982,-0.09251356,-0.01623964,-0.3847723,-0.003855705,-0.3539424,-0.04713535,-0.06966162,-0.004285336,-0.06410646,-0.528729,-0.6564837,-0.3377652,-0.01442766,-0.3080635,-0.03855991,-0.02250242,-0.3626671,-0.2912116,0.008371353,-0.01542377,0.005577564,-0.05435562,-0.04864454,-0.08055687,-0.4914122,-0.3405814,-0.3070097,-0.3863058,-0.01901007,-0.3393574,-0.4424248,0.009339809,-0.09927273,-0.6126041,-0.0487442,-0.06912947,-0.105504,0.03135538,0.01008177,-0.03749895,0.005196095,0.01939106,-0.03298044,-0.002550125,-0.3159742,0.01000929,-0.3589816,-0.7103291,-0.6727214,-0.2636142,-0.06298876,-0.5627012,-0.3492479,-0.5375633,-0.05002594,-0.3439965,-0.332664,0.02771044,0.01874447,-0.0006971359,-0.02078009,-0.025383,0.000210762,-0.2964506,-0.00507021,0.002847672,-0.2574224,0.002836227,-0.302568,-0.2718992,-0.07604742,-0.7002487,-0.4614339,-0.2985473,-0.1435747,-0.3720369,-0.5665331,-0.06437397,-0.04082346,-0.342052,0.009687424,0.02379704,-0.3359742,-0.07398605,0.0131216,-0.5639796,0.004682064,-0.05524111,-0.3310943,-0.3070002,-0.02627754,0.02806616,0.004820824,-0.08115864,-0.4420509,-0.2971301,0.02806616,-0.09625769,-0.3334837,-0.05396795,-0.09662724,-0.03039742,-0.3139157,-0.07452917,0.02594471,-0.6990881,-0.4003544,-0.03796721,-0.2733946,-0.004529953,-0.4890847,-0.7271333,0.03588676,-0.2930818,-0.5196009,-0.4642191,-0.4021525,-0.2643714,-0.3852286,-0.7068272,-0.03306437,-0.02941847,-0.4326854,-0.04836798,-0.3662229,-0.04814005,-0.3436227,-0.2770405,0.01227999,-0.0427742,-0.09831858,-0.3785195,-0.0407691,0.02798748,-0.3654075,-0.01479816,-0.007678509,-0.4688015,-0.3838115,-0.04840231,-0.002298832,-0.526165,-0.3007531,-0.4723177,-0.07563019,0.01895905,0.01314783,-0.3101392,0.01152945,0.02065945,-0.2628565,-0.4610968,-0.003909111,-0.03290129,
1061.000,0.1626401,0.5082026,0.0685854,0.0760808,0.03285217,-0.1180449,0.4857211,0.4860773,0.2245626,-0.0762639,0.5765452,-0.06575727,0.4614487,0.4910016,0.527998,0.5190849,0.491859,0.5034008,0.4990778,-0.04724598,0.2465515,0.001612663,0.4897599,0.2507334,0.4578037,0.5822682,-0.0710001,-0.04144144,0.2321267,0.4894924,-0.2205105,0.211853,0.003198147,-0.07158232,0.5219612,0.5332212,0.08648825,0.04333115,-0.02941322,0.06297064,0.4742651,0.1662111,0.4942036,0.06504965,-0.08872604,0.02107954,0.03780794,-0.121141,0.06418467,0.5590734,0.2837253,0.4726343,-0.003913403,0.1918225,-0.09517145,0.07993937,0.1960244,-0.08376837,-0.1068358,-0.08311653,-0.2394991,-0.2206693,0.4954762,-0.01087427,0.0585041,0.2041817,0.2043061,0.4920778,0.2190008,0.4871879,0.09838724,-0.08970881,0.138401,0.5103726,0.4696112,0.1808486,0.1891522,-0.3246756,0.03435469,0.4828453,-0.1235008,-0.06991386,-0.2109714,-0.1179042,-0.04186106,0.04139519,0.0161438,-0.06289434,0.2037115,-0.2892308,0.2206511,0.05814123,-0.172812,0.4986534,0.4414611,0.2489724,-0.2422004,-0.03298044,0.04483843,-0.01128387,0.2197008,-0.1938348,0.2378225,0.2412271,-0.01409578,-0.1190658,-0.162334,0.00214529,0.03758478,-0.1940565,0.0207696,0.4840918,-0.09082174,0.03703213,0.4806833,0.5201049,-0.1615505,0.5263004,0.4821076,0.00656414,-0.1109161,-0.1956248,-0.2473707,0.4927306,-0.1091571,-0.1570883,0.06171179,-0.004588604,-0.09049702,0.006015301,-0.198328,-0.2632155,0.04811382,0.4540334,0.05312109,0.193357,-0.2655258,0.004184246,0.2623057,0.4770293,0.4520345,0.1778212,0.2193365,0.1638041,-0.2023706,0.5078406,0.4975791,0.4665399,0.08459091,-0.01240492,-0.02129316,-0.01742411,-0.2460465,0.04697275,-0.3437271,-0.3551092,0.484561,-0.175962,0.4591513,0.04612255,0.4991283,0.1471763,-0.2083845,0.02835846,0.4507513,0.001506329,0.1988182,-0.08746862,-0.2003031,0.1886721,0.5321703,0.5129795,-0.01138258,-0.04730844,0.002157688,0.1631703,-0.1375327,0.1933527,0.1913638,0.03267908,0.04342127,-0.1040959,0.2057319,0.2188158,-0.1133256,-0.1060929,-0.1966877,0.2097716,-0.2133522,-0.1137276,-0.1644731,-0.09436035,-0.1266246,0.5297813,
1062.000,0.2700763,0.3681717,0.6581354,0.3659601,0.1965051,0.1740623,0.02447844,0.0272193,0.2972765,0.3238225,0.7670388,0.2085071,0.3051691,0.1432567,0.682045,0.2566676,0.2580705,0.132597,-0.02360964,0.8523483,0.7789464,0.1892757,-0.007606506,0.6009512,-0.09926033,0.4776545,0.3533273,0.5874977,0.3773813,0.2737541,0.169939,0.4709883,0.4844489,0.3451509,0.3020401,0.2241902,0.5019541,0.005088329,0.7222395,0.612113,0.390089,0.2396722,0.4022799,0.8066344,0.3688788,0.2605715,0.3734322,0.1642122,0.6845746,0.7388635,0.569622,-0.02331018,0.4300551,-0.1743455,0.2075143,0.5197825,0.1897388,0.1451211,0.1906738,0.4646144,0.2014523,0.1166902,0.5605683,0.1849489,0.225646,0.4129691,-0.02331543,-0.09860659,0.3504515,0.08328772,0.8178329,0.2006607,0.01765442,0.3011351,0.2730846,0.1357427,0.2186513,0.620038,0.1858726,0.08406544,0.2130599,0.3399181,0.2483954,0.1121707,0.8174896,0.4732103,0.3419967,0.4378304,-0.04276276,0.3986573,0.2384977,0.4630141,0.6135111,0.2630725,0.128005,0.8171821,0.5187998,0.4807725,0.4366803,-0.1330833,0.3350544,0.2812877,0.7822895,0.3492928,0.2075105,0.3623338,0.2409415,0.369513,0.426424,0.4043264,0.2223067,0.1221061,0.2013612,0.4353271,0.1798868,0.4145684,0.2210255,0.7473249,0.08406544,0.2880268,0.03382349,0.1215587,0.6120543,0.1394625,0.2437792,0.4455562,0.8488517,0.1451473,0.1627164,0.2011185,0.3492918,0.2788935,0.3810806,0.02703333,0.414062,-0.03005743,0.3085327,0.4424667,0.6461115,0.145041,0.02334929,0.04405737,-0.03804874,-0.03452349,0.5200591,-0.05081701,0.2942162,-0.08276463,0.8395562,-0.1140738,0.6807418,0.8089805,0.4216924,0.273325,0.3108373,0.2369285,0.2009935,0.1543541,0.07677412,0.3625245,0.1210403,0.1595931,0.3447323,0.5746851,-0.009316444,0.2684665,0.4807129,0.221384,0.175621,0.3327308,0.5723348,0.1220131,0.2661552,0.6985326,0.2978458,0.2800703,0.2322459,-0.1319585,0.01107836,0.4848766,0.4233232,0.09030533,0.4716654,0.1713314,0.3862495,-0.03294468,0.4001284,0.3947377,0.3703432,-0.09114599,0.2566319,0.08019638,-0.09517241,0.7645717,
