,empty_cavity_test_08-11-2021_08h56,empty_cavity_test_08-11-2021_08h56,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h19,empty_cavity_test_08-11-2021_09h19,empty_cavity_test_08-11-2021_09h19,
3599.008,0.9528292,0.9520985,0.9516655,0.951592,0.951443,0.9515688,0.951754,0.9518873,0.9521066,0.9523689,0.9525773,0.9527855,0.9530441,0.9532831,0.9536296,0.9537478,0.9540898,0.9543101,0.9545756,0.9549267,0.9552057,0.9552643,0.9557005,0.9558913,0.9560385,0.9563313,0.9567853,0.9569384,0.9572641,0.9576411,0.957791,0.9580131,0.9581556,0.9585208,0.9586146,0.9589349,0.959282,0.9595135,0.9597949,0.9599864,0.9602786,0.9604223,0.9605848,0.9608409,0.9611671,0.9615144,0.9615257,0.961919,0.962117,0.9622311,0.962533,0.9627542,0.9629229,0.9632204,0.9632707,0.9636708,0.96399,0.9640066,0.9642866,0.9645558,0.9646606,0.964989,0.9652263,0.9653774,0.9656388,0.9658365,0.9660131,0.9662788,0.9663331,0.9666775,0.9668217,0.9670519,0.9672542,0.9674386,
3595.151,0.9818457,0.9809059,0.9804716,0.9803115,0.9802396,0.9805294,0.9808031,0.9809999,0.9813725,0.9817763,0.9822212,0.9825335,0.9829056,0.9833938,0.9838172,0.9841787,0.984624,0.9849439,0.9853859,0.9858981,0.9862037,0.9865198,0.9869984,0.9874087,0.9876878,0.9880812,0.9886386,0.9888552,0.9893543,0.9897676,0.9900715,0.99044,0.9908192,0.9911237,0.9914298,0.9918221,0.9922457,0.9926161,0.9930138,0.9933611,0.9937279,0.9939322,0.9942448,0.9946505,0.994976,0.9954097,0.9956018,0.996081,0.9963261,0.9965823,0.997,0.9972881,0.9975468,0.9979368,0.998136,0.998626,0.998964,0.9990612,0.9994337,0.9998021,1.000052,1.000371,1.00084,1.00095,1.001384,1.001613,1.001894,1.002183,1.002372,1.002748,1.002982,1.003343,1.00361,1.003839,
3591.293,1.022225,1.021055,1.02053,1.020229,1.020251,1.02051,1.020915,1.021163,1.02161,1.022118,1.022798,1.023178,1.02369,1.024402,1.024849,1.025487,1.02597,1.026391,1.026958,1.027594,1.02798,1.028476,1.029007,1.029627,1.03011,1.030511,1.031086,1.031416,1.032082,1.032541,1.03297,1.033543,1.034074,1.034334,1.034929,1.035315,1.035748,1.036283,1.03681,1.037287,1.037682,1.038025,1.038474,1.038978,1.039358,1.039849,1.040245,1.040681,1.041072,1.041403,1.041886,1.042258,1.042677,1.043001,1.043431,1.043971,1.044396,1.044545,1.045006,1.045427,1.045815,1.04614,1.046746,1.046925,1.047441,1.0477,1.0481,1.048346,1.048784,1.049178,1.049478,1.049979,1.050257,1.050581,
3587.436,1.072891,1.071615,1.070977,1.070629,1.070735,1.070969,1.071541,1.071885,1.072481,1.073111,1.073937,1.074445,1.075048,1.075867,1.07646,1.077316,1.077829,1.078445,1.079053,1.079784,1.080385,1.080902,1.081521,1.082309,1.082954,1.083419,1.083976,1.084422,1.085189,1.085775,1.086283,1.087003,1.087612,1.087948,1.088715,1.089172,1.089645,1.090222,1.090894,1.091444,1.091874,1.092408,1.09292,1.093454,1.093994,1.094538,1.095034,1.095425,1.095999,1.096414,1.096902,1.097332,1.097942,1.098169,1.098841,1.099368,1.099908,1.10016,1.100672,1.101093,1.101566,1.10193,1.102606,1.102913,1.103428,1.103741,1.104217,1.104501,1.105148,1.105532,1.105919,1.106504,1.106823,1.107276,
3583.578,1.13174,1.130611,1.130118,1.12991,1.130143,1.130519,1.131336,1.131797,1.13273,1.133538,1.134449,1.135137,1.135841,1.136724,1.137559,1.138564,1.139116,1.14002,1.140652,1.141485,1.142288,1.142775,1.143465,1.144459,1.145145,1.145777,1.146408,1.146882,1.147675,1.148402,1.149063,1.149726,1.15046,1.150924,1.151744,1.152336,1.152999,1.153439,1.15424,1.154752,1.155277,1.155965,1.156534,1.157078,1.157801,1.15835,1.158886,1.159338,1.159999,1.160592,1.161072,1.161529,1.162237,1.162489,1.163291,1.163775,1.164397,1.164797,1.165362,1.165804,1.166282,1.16668,1.167375,1.167815,1.168381,1.168725,1.169216,1.169634,1.170347,1.170713,1.171207,1.171732,1.17218,1.172745,
3579.721,1.197111,1.19617,1.196004,1.195965,1.196399,1.196909,1.198086,1.198582,1.199835,1.200802,1.201804,1.202631,1.203493,1.204427,1.205421,1.206509,1.207163,1.208287,1.209011,1.209938,1.210726,1.211336,1.212069,1.21317,1.213933,1.21469,1.215519,1.215931,1.216781,1.217508,1.21839,1.218922,1.219828,1.220334,1.221174,1.221833,1.222748,1.223109,1.224016,1.224452,1.22504,1.225777,1.226446,1.227061,1.227878,1.228409,1.228948,1.229514,1.230204,1.23096,1.231417,1.231936,1.232671,1.233007,1.233767,1.234271,1.234945,1.235404,1.236068,1.236592,1.237066,1.23756,1.238125,1.238681,1.239361,1.239697,1.240167,1.24074,1.241483,1.241793,1.24239,1.242805,1.243404,1.243996,
3575.863,1.26793,1.266956,1.266964,1.266972,1.267549,1.268064,1.269503,1.270065,1.271317,1.27237,1.273436,1.2744,1.275396,1.276238,1.277337,1.278441,1.27922,1.280314,1.281304,1.282194,1.282866,1.283724,1.284521,1.285543,1.286485,1.287246,1.288213,1.288548,1.289539,1.290126,1.291175,1.291654,1.292685,1.293202,1.29401,1.294713,1.295634,1.296194,1.297196,1.297682,1.298231,1.298868,1.299702,1.30036,1.301193,1.301746,1.302262,1.302919,1.303666,1.304451,1.304829,1.30549,1.306259,1.306604,1.307302,1.307787,1.308535,1.308927,1.309723,1.310274,1.310832,1.311511,1.311817,1.31248,1.313185,1.313528,1.31401,1.314721,1.315535,1.315681,1.316344,1.316834,1.317512,1.317987,
3572.006,1.342455,1.341319,1.341166,1.341161,1.341651,1.342068,1.343472,1.344255,1.345192,1.346222,1.347296,1.348433,1.349423,1.350129,1.351337,1.3525,1.353176,1.354082,1.355402,1.356186,1.356842,1.357799,1.358636,1.359629,1.360704,1.361417,1.362347,1.362627,1.363716,1.364272,1.36535,1.365793,1.366884,1.367456,1.368267,1.369103,1.369632,1.370592,1.371579,1.372204,1.372691,1.373148,1.374135,1.374747,1.375562,1.376202,1.376733,1.377448,1.378209,1.378979,1.379241,1.380046,1.380887,1.381097,1.381887,1.382293,1.383065,1.383346,1.384297,1.384723,1.385414,1.386217,1.386437,1.387136,1.387731,1.388164,1.388678,1.389461,1.390158,1.390257,1.39091,1.391659,1.392258,1.392598,
3568.148,1.418542,1.417293,1.416773,1.416776,1.417035,1.417291,1.418529,1.419424,1.420123,1.421021,1.422048,1.423272,1.424094,1.424927,1.426056,1.427349,1.427758,1.428551,1.429954,1.430805,1.431435,1.432283,1.433073,1.434168,1.435233,1.43596,1.436788,1.437057,1.438107,1.438838,1.439771,1.440237,1.441282,1.44188,1.442822,1.443727,1.443892,1.445133,1.445962,1.44664,1.447154,1.447487,1.448399,1.449056,1.449778,1.450537,1.451091,1.45172,1.452458,1.453295,1.453559,1.454281,1.455234,1.455281,1.456233,1.456643,1.457333,1.457569,1.458592,1.45885,1.459589,1.46034,1.460801,1.461435,1.461954,1.462393,1.462979,1.46372,1.464035,1.464348,1.46501,1.465841,1.466237,1.466651,
3564.291,1.493368,1.492042,1.491451,1.491581,1.491733,1.491954,1.493173,1.493877,1.494661,1.495425,1.496387,1.497632,1.498266,1.499367,1.500221,1.501621,1.501882,1.502785,1.503905,1.504962,1.505441,1.506271,1.506922,1.508091,1.508982,1.509842,1.510613,1.510979,1.511888,1.512721,1.513391,1.514088,1.514941,1.515502,1.516492,1.517319,1.517649,1.518771,1.519547,1.520068,1.520735,1.521047,1.521696,1.522449,1.523073,1.523784,1.52432,1.524741,1.525455,1.526453,1.52693,1.527263,1.528379,1.528364,1.529312,1.52981,1.5304,1.530708,1.531593,1.531823,1.532499,1.533099,1.533749,1.534364,1.534882,1.535127,1.535893,1.536428,1.536598,1.537042,1.537862,1.538285,1.538643,1.539236,
3560.434,1.564092,1.562723,1.562464,1.562774,1.562959,1.563394,1.564682,1.565163,1.566033,1.566692,1.567665,1.569,1.56956,1.570608,1.571318,1.57282,1.572997,1.574141,1.574697,1.575896,1.576288,1.577358,1.577878,1.578868,1.57949,1.580413,1.58132,1.581786,1.582531,1.583172,1.583629,1.58467,1.585257,1.585813,1.586478,1.587443,1.588247,1.588884,1.589838,1.590059,1.590822,1.591257,1.591716,1.592342,1.593108,1.593443,1.593999,1.594412,1.594901,1.596014,1.596682,1.596742,1.59791,1.597883,1.598668,1.599245,1.599677,1.600101,1.600794,1.601186,1.601715,1.602233,1.602728,1.603316,1.603748,1.604055,1.604783,1.605084,1.605465,1.60591,1.606715,1.606516,1.607234,1.60787,
3556.576,1.62945,1.62829,1.628138,1.628427,1.628617,1.629335,1.630565,1.630948,1.631787,1.632332,1.633294,1.634526,1.635177,1.635957,1.636667,1.638191,1.638267,1.639452,1.639473,1.640706,1.641177,1.642412,1.642994,1.643465,1.644012,1.644784,1.645797,1.646323,1.647059,1.647252,1.647772,1.648994,1.649327,1.649933,1.650111,1.651442,1.652526,1.652671,1.653537,1.653681,1.654346,1.654939,1.655347,1.655843,1.656784,1.656653,1.657278,1.658062,1.65806,1.659001,1.659619,1.659844,1.660746,1.660794,1.661412,1.662097,1.662235,1.662685,1.663464,1.664011,1.66426,1.664804,1.665027,1.665478,1.66577,1.666541,1.666821,1.667187,1.667578,1.668093,1.668536,1.667957,1.669158,1.669839,
3552.719,1.688612,1.687954,1.687388,1.687647,1.68775,1.688627,1.689647,1.689785,1.690765,1.691206,1.692112,1.692806,1.693494,1.694334,1.694918,1.696314,1.696328,1.697358,1.697193,1.698322,1.698931,1.699835,1.700684,1.700642,1.701423,1.701995,1.702636,1.703265,1.704289,1.704029,1.704875,1.705837,1.706223,1.706687,1.706726,1.708042,1.709185,1.709157,1.709367,1.70976,1.710368,1.710927,1.711182,1.711916,1.712665,1.712375,1.713045,1.714163,1.713733,1.714393,1.714752,1.715331,1.715803,1.715946,1.716463,1.717388,1.717265,1.717527,1.718731,1.719185,1.719083,1.719684,1.719672,1.720161,1.720243,1.721341,1.721224,1.721927,1.722101,1.722487,1.722864,1.722114,1.723406,1.72417,
3548.861,1.740888,1.740626,1.739561,1.740165,1.740116,1.740952,1.741594,1.741362,1.742398,1.742809,1.743811,1.743978,1.74442,1.74561,1.745828,1.747134,1.747179,1.748105,1.74803,1.748868,1.74971,1.749839,1.750853,1.750848,1.751656,1.752209,1.752463,1.752876,1.754096,1.753842,1.754729,1.7552,1.756109,1.756143,1.756443,1.75725,1.758299,1.758185,1.757991,1.758714,1.7592,1.759792,1.75962,1.760505,1.761063,1.76098,1.761678,1.762612,1.762125,1.762754,1.762701,1.763582,1.763706,1.7636,1.764268,1.765327,1.765138,1.765284,1.766752,1.767047,1.766639,1.767188,1.767118,1.767822,1.767491,1.768593,1.768521,1.769288,1.769424,1.769435,1.770074,1.769327,1.770356,1.770856,
3545.004,1.786067,1.786057,1.784709,1.785959,1.78581,1.786319,1.786484,1.786331,1.787075,1.787551,1.788518,1.78859,1.78896,1.790219,1.789966,1.791386,1.791557,1.792254,1.792471,1.792849,1.793889,1.793456,1.794211,1.794794,1.795119,1.795852,1.796368,1.796101,1.796932,1.797034,1.797534,1.797944,1.799143,1.798972,1.799546,1.800033,1.800537,1.800151,1.800394,1.80129,1.801497,1.802163,1.801671,1.802275,1.803026,1.80325,1.803713,1.804288,1.804102,1.804627,1.804419,1.805453,1.80542,1.804855,1.805776,1.806515,1.806486,1.806956,1.807975,1.808094,1.807723,1.808158,1.80831,1.808993,1.808347,1.809262,1.809535,1.809794,1.810094,1.809864,1.810418,1.809942,1.810862,1.810674,
3541.146,1.824422,1.824728,1.823146,1.824913,1.824614,1.824906,1.824713,1.825101,1.825469,1.826148,1.826352,1.826858,1.827481,1.828173,1.827959,1.829524,1.829713,1.830034,1.830607,1.830534,1.831374,1.831208,1.831353,1.832597,1.832336,1.833082,1.834047,1.833451,1.833534,1.833708,1.834132,1.834847,1.835645,1.835778,1.83623,1.836758,1.836628,1.836143,1.836801,1.837529,1.838027,1.83817,1.837737,1.838095,1.839076,1.839404,1.839308,1.83988,1.839923,1.840109,1.840399,1.841156,1.841215,1.840538,1.841335,1.841509,1.841964,1.842601,1.842732,1.84273,1.842766,1.843181,1.843459,1.843879,1.843424,1.844015,1.844271,1.844347,1.8447,1.844266,1.844776,1.844481,1.845571,1.844739,
3537.289,1.856745,1.857245,1.855624,1.857255,1.856731,1.857317,1.856931,1.857651,1.857692,1.85863,1.857707,1.859017,1.859517,1.859367,1.859956,1.861355,1.861345,1.861539,1.862096,1.862089,1.862353,1.862898,1.862327,1.864173,1.86352,1.863825,1.864661,1.864765,1.864186,1.864248,1.864999,1.865761,1.866123,1.866635,1.866679,1.866828,1.866912,1.866627,1.867085,1.867455,1.868532,1.868078,1.867996,1.868001,1.869047,1.869155,1.868793,1.869477,1.869488,1.869551,1.870344,1.870465,1.870773,1.870092,1.870658,1.870568,1.871443,1.871711,1.87123,1.871736,1.871829,1.872131,1.872135,1.872548,1.872532,1.87279,1.872491,1.873349,1.873412,1.87265,1.8736,1.873133,1.874273,1.873451,
3533.431,1.883444,1.883881,1.88279,1.883489,1.883022,1.884026,1.883413,1.884201,1.883922,1.884816,1.883549,1.885186,1.885296,1.884771,1.885993,1.886877,1.886675,1.886935,1.887359,1.887864,1.887592,1.888356,1.887328,1.889421,1.888848,1.888435,1.888794,1.889913,1.88905,1.889154,1.890044,1.890284,1.890761,1.891276,1.89125,1.89086,1.891451,1.891351,1.891448,1.891651,1.892408,1.892276,1.892525,1.8921,1.893149,1.892905,1.892764,1.89316,1.893376,1.893453,1.894047,1.8938,1.894243,1.893268,1.894,1.894095,1.894667,1.894805,1.894121,1.895411,1.895131,1.895208,1.894644,1.895427,1.895558,1.895669,1.895126,1.896697,1.896145,1.895287,1.896533,1.895878,1.896904,1.896692,
3529.574,1.904859,1.905139,1.904483,1.904349,1.904096,1.905409,1.90437,1.905344,1.904716,1.90534,1.904427,1.905496,1.905777,1.905401,1.906527,1.9067,1.906561,1.906701,1.907582,1.908001,1.907584,1.907734,1.907131,1.908518,1.908548,1.907708,1.90778,1.909241,1.908415,1.908609,1.909427,1.908879,1.909872,1.909695,1.910102,1.909847,1.910583,1.910372,1.910234,1.910684,1.910587,1.911056,1.911133,1.910952,1.911839,1.911356,1.911681,1.911341,1.911982,1.912023,1.911956,1.911791,1.912166,1.911262,1.912065,1.912268,1.912352,1.912713,1.912013,1.913538,1.91308,1.913242,1.911958,1.912929,1.912992,1.913303,1.912941,1.914503,1.913142,1.912579,1.913747,1.913229,1.914194,1.914463,
3525.716,1.921141,1.921529,1.920419,1.920325,1.920131,1.921664,1.920217,1.921429,1.92043,1.92113,1.920374,1.92083,1.921402,1.921356,1.921998,1.921766,1.921718,1.921723,1.92302,1.922828,1.922422,1.922024,1.922282,1.922462,1.922831,1.922177,1.922309,1.923623,1.922742,1.923108,1.923744,1.922951,1.924249,1.92308,1.923894,1.923587,1.925036,1.924217,1.924124,1.924824,1.924304,1.924763,1.924551,1.924774,1.925388,1.924814,1.925712,1.924738,1.925297,1.925441,1.924979,1.924809,1.925272,1.925306,1.925441,1.925172,1.925289,1.925698,1.925446,1.926581,1.926258,1.926705,1.924822,1.925637,1.925837,1.926452,1.926021,1.92713,1.925457,1.925253,1.926425,1.926051,1.926654,1.927054,
3521.859,1.93232,1.933141,1.93157,1.931567,1.93152,1.932864,1.931327,1.932509,1.931295,1.932585,1.931568,1.932029,1.932233,1.932545,1.932592,1.932739,1.932367,1.932478,1.933263,1.93288,1.932559,1.932399,1.932583,1.932297,1.932251,1.931908,1.932582,1.933543,1.932829,1.933182,1.933392,1.933034,1.934029,1.932699,1.933261,1.932482,1.935003,1.933558,1.933688,1.934171,1.933444,1.933829,1.933592,1.933793,1.934082,1.933739,1.934752,1.933774,1.933873,1.933996,1.934111,1.933459,1.933963,1.935107,1.93461,1.933636,1.933591,1.934011,1.934786,1.935152,1.934939,1.93522,1.933447,1.934131,1.934604,1.935009,1.934568,1.93493,1.933903,1.933902,1.93512,1.934577,1.934502,1.934782,
3518.001,1.938694,1.939905,1.938609,1.938208,1.93839,1.939488,1.938128,1.93882,1.937591,1.939461,1.937909,1.938475,1.938524,1.938772,1.938483,1.939125,1.938585,1.938443,1.938411,1.938237,1.938333,1.938538,1.937891,1.938007,1.937505,1.937095,1.938296,1.938673,1.93878,1.938525,1.938176,1.938442,1.938988,1.938145,1.937977,1.937523,1.939812,1.938638,1.938705,1.938882,1.937926,1.938559,1.9379,1.938372,1.938107,1.938245,1.938845,1.938376,1.93833,1.937927,1.939314,1.938008,1.938068,1.939481,1.939356,1.938189,1.937341,1.937815,1.939402,1.93891,1.938733,1.93853,1.937709,1.938156,1.938614,1.938363,1.938549,1.938231,1.937959,1.93811,1.939007,1.938402,1.938001,1.937826,
3514.144,1.940647,1.94177,1.940831,1.940218,1.940394,1.941735,1.940465,1.940715,1.93937,1.941046,1.939529,1.939427,1.940074,1.93977,1.939487,1.940163,1.940272,1.93934,1.938706,1.93905,1.939469,1.939731,1.938713,1.939003,1.93864,1.937825,1.938935,1.938974,1.939721,1.938829,1.938159,1.939026,1.939318,1.938501,1.938155,1.938342,1.93924,1.938907,1.938873,1.938841,1.938066,1.938692,1.937224,1.938422,1.937722,1.938002,1.938235,1.938401,1.938273,1.937182,1.939514,1.937868,1.937528,1.938348,1.938947,1.938027,1.936716,1.936955,1.938603,1.937421,1.937366,1.937284,1.937377,1.937213,1.937331,1.936947,1.937671,1.937028,1.937236,1.937232,1.937693,1.937211,1.936752,1.936245,
3510.287,1.93835,1.938734,1.938048,1.937844,1.937689,1.938966,1.937699,1.938025,1.936682,1.937371,1.936731,1.935471,1.936504,1.935822,1.935663,1.93624,1.936929,1.935716,1.934669,1.93546,1.93586,1.936044,1.935323,1.935061,1.935088,1.933898,1.934785,1.934856,1.935183,1.93446,1.933887,1.935084,1.934798,1.933813,1.933995,1.934152,1.934123,1.933888,1.934098,1.933853,1.93356,1.933712,1.931955,1.933761,1.933118,1.933082,1.932859,1.933609,1.933024,1.931775,1.934196,1.932588,1.932356,1.93248,1.933227,1.932452,1.931683,1.931577,1.932574,1.931414,1.93114,1.931698,1.931998,1.931373,1.931107,1.931405,1.931893,1.931019,1.931937,1.931078,1.931648,1.930945,1.930205,1.930111,
3506.429,1.931468,1.931119,1.930667,1.931369,1.930514,1.930975,1.930115,1.930162,1.929338,1.929286,1.929124,1.92724,1.92833,1.927546,1.927461,1.927832,1.928323,1.927711,1.926616,1.927045,1.92738,1.927574,1.927364,1.926325,1.926726,1.925272,1.926335,1.926076,1.925673,1.925514,1.925297,1.926319,1.925142,1.924417,1.924986,1.924972,1.924792,1.923954,1.92428,1.924309,1.924122,1.923656,1.922232,1.924109,1.923888,1.923404,1.922493,1.92389,1.922611,1.921836,1.923601,1.922312,1.922433,1.92201,1.922627,1.921707,1.921876,1.921857,1.921778,1.921387,1.920618,1.921145,1.921405,1.920951,1.920433,1.921112,1.921228,1.92007,1.92141,1.919873,1.920939,1.919742,1.918843,1.919204,
3502.572,1.919661,1.919211,1.918579,1.920015,1.918678,1.918599,1.918111,1.917216,1.916995,1.917046,1.916503,1.914682,1.916059,1.915203,1.914941,1.914925,1.914727,1.914864,1.914008,1.913715,1.91389,1.914386,1.914351,1.913056,1.913712,1.911988,1.913031,1.912203,1.911881,1.9118,1.911949,1.912441,1.910743,1.91044,1.910924,1.910865,1.910729,1.909753,1.909751,1.910282,1.909869,1.908898,1.908046,1.909199,1.909555,1.908753,1.907586,1.909371,1.907356,1.907214,1.908104,1.907272,1.907641,1.90682,1.907481,1.906235,1.906794,1.907191,1.906554,1.906529,1.905879,1.905664,1.906073,1.905835,1.905383,1.905522,1.905523,1.90442,1.905176,1.904158,1.90534,1.903869,1.903469,1.903315,
3498.714,1.902544,1.902371,1.901383,1.902736,1.90167,1.901832,1.901004,1.899661,1.899753,1.89986,1.898838,1.897439,1.898922,1.898035,1.897737,1.897237,1.896349,1.896639,1.896139,1.89562,1.895577,1.896193,1.895693,1.89502,1.89539,1.893881,1.894107,1.893446,1.893512,1.89322,1.893343,1.893607,1.891802,1.891746,1.891969,1.891615,1.891484,1.890982,1.890509,1.890975,1.89065,1.88947,1.889091,1.88949,1.889868,1.889132,1.888471,1.889753,1.887574,1.887707,1.887944,1.887345,1.88781,1.886895,1.887438,1.886285,1.886391,1.886946,1.886598,1.886076,1.886082,1.88565,1.885995,1.885559,1.88535,1.884964,1.884796,1.884331,1.884004,1.883839,1.884627,1.883359,1.883618,1.88264,
3494.857,1.879835,1.88001,1.879158,1.879774,1.879034,1.879491,1.878577,1.877215,1.877401,1.876987,1.875771,1.875025,1.875985,1.875132,1.875109,1.874019,1.873034,1.872834,1.872694,1.872234,1.872274,1.872363,1.871095,1.871404,1.871251,1.870407,1.869709,1.869652,1.869643,1.86931,1.868837,1.869385,1.867838,1.867642,1.867881,1.866872,1.866599,1.866688,1.865684,1.865939,1.865973,1.8648,1.864423,1.865002,1.864608,1.864177,1.864038,1.864509,1.863051,1.863096,1.862687,1.862052,1.862563,1.861746,1.861875,1.861406,1.86077,1.861039,1.860867,1.860054,1.860468,1.860288,1.860263,1.859738,1.859667,1.859094,1.858832,1.858987,1.858024,1.858011,1.858423,1.857476,1.857842,1.856688,
3490.999,1.851538,1.852084,1.851722,1.851496,1.850789,1.851021,1.850773,1.848974,1.849105,1.84836,1.847028,1.846763,1.847052,1.846371,1.846344,1.844874,1.844131,1.84361,1.843618,1.843044,1.843206,1.842679,1.840964,1.841704,1.841387,1.84095,1.839812,1.839875,1.839756,1.839497,1.838428,1.838956,1.838115,1.837446,1.837925,1.836199,1.835877,1.83648,1.834972,1.835042,1.835274,1.834127,1.833667,1.834447,1.833521,1.833231,1.833041,1.833304,1.832589,1.832561,1.831639,1.830892,1.831335,1.830517,1.830518,1.830328,1.829603,1.829392,1.828948,1.828441,1.828762,1.828398,1.828114,1.82786,1.827924,1.827005,1.826922,1.826909,1.826185,1.825958,1.826117,1.825176,1.825413,1.824495,
3487.142,1.817671,1.81826,1.818083,1.817371,1.816742,1.816609,1.816669,1.814513,1.814507,1.813797,1.812573,1.812044,1.812043,1.811493,1.811206,1.80968,1.809043,1.808724,1.808319,1.807939,1.807516,1.80687,1.80552,1.805782,1.805378,1.805146,1.80378,1.803474,1.80346,1.803282,1.802158,1.802099,1.801926,1.800763,1.801244,1.799307,1.799207,1.799827,1.79841,1.797863,1.798099,1.79713,1.796825,1.796899,1.796131,1.795671,1.79529,1.795631,1.795152,1.794961,1.794204,1.793251,1.793524,1.792578,1.792933,1.792162,1.792068,1.791645,1.790973,1.790597,1.790502,1.789883,1.789497,1.789407,1.789459,1.788385,1.788397,1.787903,1.787652,1.787183,1.786973,1.786196,1.786307,1.785671,
3483.284,1.777577,1.777712,1.777487,1.776602,1.776202,1.7758,1.775698,1.773741,1.773494,1.772763,1.771861,1.77071,1.770509,1.769838,1.769448,1.767861,1.767462,1.767209,1.766021,1.76622,1.76481,1.764361,1.763782,1.763183,1.762704,1.762539,1.761029,1.760359,1.760384,1.76015,1.759303,1.758591,1.758619,1.757318,1.75752,1.755921,1.755869,1.755909,1.755155,1.75406,1.753986,1.753417,1.753067,1.752504,1.751963,1.751092,1.750725,1.750966,1.750583,1.749954,1.749538,1.748537,1.748706,1.747757,1.748191,1.747008,1.747272,1.746932,1.746182,1.745681,1.745241,1.744675,1.744227,1.744104,1.74379,1.742973,1.742766,1.742169,1.741886,1.741266,1.740766,1.740466,1.740212,1.73998,
3479.427,1.730016,1.72991,1.729748,1.728743,1.72858,1.727898,1.727533,1.725905,1.72541,1.724749,1.723649,1.722534,1.721781,1.720948,1.720442,1.718854,1.718656,1.71791,1.716515,1.716825,1.715052,1.714724,1.714322,1.713299,1.71297,1.71248,1.711013,1.710191,1.710146,1.70974,1.708871,1.707863,1.707761,1.706823,1.706636,1.705442,1.705046,1.704517,1.704131,1.703093,1.702512,1.702217,1.701547,1.701191,1.700513,1.699304,1.69904,1.699008,1.69873,1.697694,1.697267,1.696393,1.696589,1.695657,1.695714,1.694765,1.694844,1.694327,1.69368,1.693001,1.6926,1.691951,1.69159,1.691374,1.690744,1.690091,1.689629,1.689106,1.688524,1.688019,1.687509,1.687279,1.686715,1.686799,
