;6\J6\˜;.Nº3.N2;®gÎ®g;._ø!._F ;¾'¾Z%;6€ð6€>;e2eh0;d|.dÊ,;~j†~jÔ;6oV)6oæ$;‡ð‡>;6\6'6\„%;®g`&®g®$;6€J6€˜;&€ò7&€@6;‡J‡˜;¾[æ¾[Ô;6€0	6€~;~j+~jl);¾[0=¾[~ ;eJe˜;6oì6o:;®gJ®g˜;~jà~j. ;._ö._D;6W¦,6Wô*;._J._˜;6€®36€ü1;¾[ˆ.¾[Ö,;&€œ&€ê;¾f¾´;._Î6._5;dìdÌ?;en#e¼!;¶3’¶0?;6o‚,6oÐ*;‡ø:‡F9;
907,000;0,02849817;0,1424046;0,03513718;0,09878302;0,1169715;0,04856777;0,006443977;0,1076345;0,05313683;0,1403413;0,01689243;0,02129745;0,04216814;-0,03017521;0,08770847;0,01354122;0,01400566;0,03752899;-0,002689362;0,06558561;0,01146746;0,01970053;0,07064867;0,03399038;0,04192734;0,06426668;0,0284977;-0,01367617;-0,02167273;0,07452345;0,03353357;0,01914358;0,03706741;-0,0201931;0,0318222;0,05218124;0,05186462;
908,000;0,07426596;-0,04917479;0,05733681;-0,0005369186;0,01588726;-0,03091812;0,02180338;0,001273155;0,0004639626;-0,01601505;0,01712751;0,03698587;-0,03341007;-0,01183987;0,002534866;0,004819393;0,0542407;-0,01399374;0,005260944;-0,01398325;0,004431725;-1,430511E-5;-0,03186417;0,05578566;0,001496315;0,01593924;0,00544405;-0,02623892;-0,01112986;-0,03185606;0,01887894;0,01694775;0,05777264;0,05702066;0,03468704;0,03718472;0,03546858;
909,000;0,0541048;0,1067729;0,08068991;0,06341457;0,09253311;0,06914711;0,09431505;0,1043153;0,05675793;0,1273408;0,04814243;0,1034303;0,02431679;0,07000637;0,1253853;0,1043468;0,05150175;0,09294319;0,1017733;0,1359768;0,1095562;0,05689859;0,0839262;0,07767963;0,08442545;0,03667164;0,08095169;0,1064615;0,1065445;0,05674219;0,09769297;0,02440739;0,1519294;0,066113;0,0384531;0,07401371;0,04420805;
910,000;0,04585171;0,01485491;-0,02181339;0,05689573;0,008173943;0,06246567;-0,003985882;0,005548954;0,0785284;-9,489059E-5;0,05964613;0,05391026;0,06446695;0,03775549;0,03888988;0,03552914;0,06600618;0,01226997;-0,001732349;0,02449608;-0,003437996;0,07054472;0,02872181;0,01131582;0,04477692;0,0458107;0,06618881;0,04148102;0,0280776;-0,0006694794;0,05853558;0,06925535;0,03821325;0,06513119;0,0662322;0,01093435;0,03489828;
911,000;0,0298171;0,03321743;0,03281546;0,02372646;0,05487394;0,05336094;0,0741868;-0,03420115;0,08080769;0,03915024;0,0256691;-0,004807949;0,01475859;0,07881498;0,09514999;0,06694508;0,09434271;0,08751774;0,014256;0,06060839;0,0512023;0,05934381;0,08475637;0,01856518;0,09290218;-0,008440495;0,1109948;0,09509945;0,03772545;-0,01801109;0,05201006;0,02198172;0,07178783;0,08410072;0,1004148;0,07263899;0,03638744;
912,000;0,1167645;0,2879853;0,03061008;0,2233849;0,2012138;0,1863475;0,1014662;0,2332692;0,1901202;0,1675377;0,1072688;0,09344673;0,1640306;0,110023;0,1695132;0,1891541;0,1444144;0,1534939;0,1856594;0,1022739;0,1778159;0,172379;0,1537604;0,107151;0,2064629;0,1443601;0,05204248;0,1687994;0,1285777;0,1526599;0,09203815;0,1549149;0,1249108;0,1005177;0,1006465;0,1671305;0,1852322;
913,000;0,05849361;0,00215435;0,09985542;0,04045677;-0,01742077;0,05872393;-0,01941824;0,0009269714;0,0003857613;-0,05046415;0,05731249;-0,03535748;-0,03445959;0,0785594;-0,0001630783;0,01895523;0,01772499;-0,01768923;0,03663921;-0,002039433;-0,03472662;0,0004053116;-0,0006375313;1,478195E-5;0,0009860992;0,03770685;0,03679228;0,0001320839;0,05748034;0,0006914139;0,01782322;-4,959106E-5;-0,0003595352;-0,03562641;-0,0008263588;-0,01760435;-0,0171876;
914,000;0,109479;0,0929327;0,1260033;0,05529451;0,1606355;0,1364198;0,1917453;0,1680112;0,1539011;0,09144354;0,1424522;0,132925;0,1324568;0,1134515;0,1487217;0,08949423;0,1691446;0,08318281;0,2298965;0,2166166;0,1303883;0,08150816;0,184751;0,07777309;0,06979752;0,1678128;0,1084256;0,09476614;0,1334419;0,1119833;0,09527063;0,1406665;0,1048756;0,1594343;0,09208012;0,1267262;0,157588;
915,000;0,01099586;-0,03339577;-0,03650045;0,005194187;-0,0127883;0,01193094;-0,01999903;-0,0812068;-0,02203798;-0,05299425;0,01551628;-0,009224892;0,01232147;-0,03110838;-0,03383064;-0,05681705;0,007006168;-0,01589298;-0,07462025;-0,08940506;-0,0254178;-0,05602264;0,0563798;-0,03131247;-0,01230145;0,01488924;-0,04923296;-0,09624338;-0,04714918;-0,008442402;-0,04387045;-0,05473804;-0,01482391;-0,01049948;-0,04681158;-0,05470371;0,01667881;
916,000;0,006391525;0,01781845;0,1111341;-0,02830839;0,05207682;-0,006319523;0,07262087;0,05397701;0,0008001328;0,03323889;0,07444334;0,0459671;0,08989668;0,06029463;0,08148146;0,06893349;0,0349822;0,09911585;0,02666616;0,0172143;0,0341053;0,07808352;0,07286453;0,03952026;0,008066654;0,05126858;0,1038938;0,0217061;0,03703022;0,06181431;0,04960012;0,01576376;-0,002346992;0,03861809;0,03044796;0,07156134;0,02832556;
917,000;-0,04296541;0,09166908;-0,05216551;0,03884602;0,03743076;-0,01479053;0,01750612;0,09456778;0,0371666;0,02097368;0,0407052;0,0267992;0,02804804;0,02442551;-0,0005021095;-0,01436996;0,06973696;-0,007324219;-0,01671457;0,07243633;-0,04772568;0,03765965;0,01746321;-0,008481503;-0,04463243;0,02970314;-0,005616665;-0,03186178;-0,04491901;0,002891064;0,02988482;0,02887821;0,02890825;0,03281355;-0,001913071;0,01650715;-0,04739523;
918,000;-0,005882263;-0,07241631;0,0438199;-0,02780151;-0,006897449;-0,02403641;-0,002391338;-0,01605415;-0,0342083;0,01308393;-0,03421926;-0,03660202;-0,04776287;-0,0360651;-0,02164078;0,01185369;-0,01596928;-0,03827;-0,02075481;-0,03008938;-0,05568886;-0,02585411;-0,06726265;-0,03911543;-0,04899883;-0,05561829;-0,06533098;-0,05376768;-0,02217817;-0,06977129;0,02803802;-0,05740404;-0,06299353;-0,02119398;-0,003499985;-0,006939411;0,009792805;
919,000;0,03685665;0,1146383;-0,005845547;0,02384043;0,1228042;0,1239572;0,06480742;0,08068752;0,1302338;0,06098747;0,1015992;0,09486055;0,04280853;0,0984025;0,0396657;0,07847738;0,1253529;0,07545996;0,09956598;0,04862213;0,1263289;0,1595416;0,1240568;0,1366363;0,05419207;0,001899719;0,0624423;0,103128;0,0568819;0,1154413;0,1125689;0,01020288;0,1230874;0,07353544;0,1002302;0,07397795;0,05552101;
920,000;0,03059578;0,1261563;-0,000207901;0,03876162;0,06981707;0,0153265;0,07217932;0,02912474;0,07789087;0,05107021;0,01646233;0,03935719;0,0137639;0,04618692;0,01324368;0,05732536;0,07447433;-0,01255035;0,06668234;0,03958559;0,05654383;-0,02632809;0,05328369;0,03458452;0,07665205;0,08899975;0,04063177;0,04331875;0,01960278;-0,03456545;0,01922894;0,02764082;0,02987194;0,005007744;0,05058098;0,02378654;0,05079794;
921,000;-0,01587439;-0,02902412;0,01951504;-0,005574226;-0,04659271;-0,07132912;-0,01218653;0,004302502;0,02163172;0,01000786;0,0158577;-0,006844044;-0,03230906;-0,005652905;-0,01951694;-0,0513196;-0,0271616;-0,04513311;-0,01542091;-0,07863426;-0,02586126;-0,0292182;-0,01562977;-0,01229334;-0,06172323;-0,02277708;-0,002044678;0,01127481;0,03946733;-0,04877949;-0,004082203;0,01435852;-0,04319572;0,005365372;-0,02964306;-0,007085323;-0,05141878;
922,000;0,0789175;0,159761;0,05384636;0,08450222;0,1605082;0,1834741;0,1051111;0,04238987;0,07678509;0,1783972;0,1012583;0,1039324;0,1203341;0,07637358;0,130074;0,1093712;0,1096001;0,1523113;0,1310916;0,07747889;0,0404067;0,07422876;0,1445122;0,06997871;0,1911449;0,05174828;0,06044817;0,07925224;0,1047354;0,02785206;0,09895992;0,05875492;0,08613491;0,04229927;0,06456947;0,02490759;0,04391813;
923,000;0,01275015;-0,02756357;0,002355576;-0,03939581;-0,006080627;-0,00817728;-0,0410037;-0,04921341;-0,1617961;-0,1051764;-0,04621744;-0,06494999;-0,03746605;-0,1191134;-0,04225111;-0,06344748;-0,03475714;-0,08214998;-0,0115366;0,0179925;-0,07211018;-0,02088881;-0,05699682;-0,04166746;-0,06350183;-0,09060669;-0,08053398;-0,08238411;-0,09543085;-0,09429646;-0,06941605;-0,02598953;-0,08344269;-0,1186118;-0,01903629;-0,04751778;-0,03886175;
924,000;-0,03983498;-0,02288342;0,05413008;-0,008557796;0,0135355;0,1007891;0,04578829;-0,01243591;0,04158163;0,02240038;0,07077217;0,08968353;0,01892185;0,112175;0,06061602;0,03667545;-0,0001087189;0,01953554;0,03183079;-0,04342604;0,01967955;0,06230927;-0,02622366;0,06231165;0,08238792;-0,0267415;0,09985495;0,171277;0,006955624;-0,007749081;0,05745029;0,0518074;-0,02038193;0,07062578;0,03533697;-0,0100956;-0,0266037;
925,000;0,01182127;0,1098676;0,03007412;0,04379702;0,02230883;0,2161474;0,1465621;0,02612019;0,06048346;0,08305979;0,1973476;0,1466537;0,07686567;0,07874203;0,05471468;0,09301138;0,1261034;0,1123061;0,01077795;0,07402945;0,06242895;0,06679106;0,04417181;0,09492493;0,005460739;0,0474143;-0,05066681;0,06660795;-0,0605855;0,05467033;0,05498409;0,03005886;0,093153;0,1595869;0,1267314;-0,006460667;0,01527929;
926,000;0,0456748;-0,0930686;-0,0562377;-0,04117203;-0,1043859;-0,134747;-0,1261859;-0,09368277;-0,02109098;-0,09046412;-0,02934837;0,01900005;-0,09055138;-0,05465698;-0,0546813;0,002856731;0,01080465;0,00223732;-0,01723957;-0,1206827;-0,1624427;0,01672459;-0,03018761;-0,0564537;-0,1106257;-0,05522633;0,02521706;-0,02369308;-0,05866814;-0,04907513;-0,03004313;-0,01692677;-0,04787207;-0,04969597;-0,01268101;-0,05908489;-0,0771904;
927,000;0,1248674;0,1913109;0,1297822;0,1179929;0,2166128;0,2557354;0,2466497;0,1752234;0,2007985;0,1777434;0,1276107;0,1422758;0,190896;0,2353096;0,09104824;0,173286;0,1941977;0,1378436;0,2234197;0,1937551;0,1800394;0,13801;0,2627387;0,1725674;0,2028303;0,199779;0,1497278;0,1107082;0,112627;0,1797099;0,09063625;0,1274915;0,2257466;0,181107;0,1464329;0,1806879;0,1795611;
928,000;-0,08008099;0,01009417;0,009298801;-0,09358883;-0,1970983;-0,1234803;-0,1539917;-0,1528993;-0,1780834;-0,1297455;-0,1293025;-0,07871389;-0,130331;-0,0907073;-0,05877829;-0,1844816;-0,1135616;-0,04038763;-0,1333809;-0,1268864;-0,1569467;-0,2095089;-0,1930852;-0,1291051;-0,1212835;-0,1416364;-0,1394262;-0,1797752;-0,1242924;-0,07231998;-0,08622313;-0,1120634;-0,1263704;-0,1020265;-0,07294083;-0,1676221;-0,1570058;
929,000;0,01284885;0,02817011;0,07701635;0,08186817;0,04592609;0,06856775;0,1170297;0,09082222;0,0004673004;0,01979351;0,1134834;-0,005718231;0,04673576;0,08733082;-0,009907722;0,0903635;0,01743317;-0,01714993;0,08941507;0,003625393;0,04283953;0,06865406;0,1009727;-0,004034996;0,06330204;-0,03719711;0,0368557;0,0376482;0,1401014;0,03541088;0,08948088;0,03394938;-0,003798008;-0,002264977;0,01641846;0,0923667;-0,0182724;
930,000;0,1953316;0,4426398;0,1142454;0,1398335;0,2177529;0,2743869;0,1689968;0,1681161;0,2447457;0,2458053;0,1725702;0,2145462;0,3317523;0,1456256;0,1311145;0,1866212;0,1835837;0,3983436;0,1742482;0,3349137;0,2451878;0,2606163;0,3784962;0,1523271;0,1473646;0,2953806;0,124332;0,1077061;0,2075644;0,129446;0,2890201;0,05034494;0,1516538;0,2488456;0,1966333;0,2887077;0,2828999;
931,000;0,004781246;-0,2075453;0,007949352;-0,06044292;-0,1533551;-0,1263013;-0,08470011;-0,1123333;-0,1266003;-0,1416407;-0,02468395;-0,02341938;-0,1537871;-0,08905172;-0,05284119;-0,06396818;-0,0921154;-0,1330061;-0,09411001;-0,06576395;-0,08647346;-0,1480222;-0,1229968;-0,1214304;-0,08324289;-0,131031;-0,06715775;-0,137651;-0,02067137;-0,09776735;-0,101542;-0,1371636;-0,1195183;-0,06375456;-0,1278892;-0,1214647;-0,1817961;
932,000;0,1664624;0,2020535;0,06291723;0,1237488;0,2561922;0,1343331;0,09483528;0,1614485;0,07618332;0,08554649;0,08958006;0,01652336;0,06411505;0,01903486;0,1412425;0,1760168;0,1188431;0,05950212;0,1406279;0,1633863;0,1515503;0,0759182;0,1378088;0,1095819;0,08735228;0,0594964;0,02261353;0,04186249;0,05610275;0,005949974;0,01257372;0,09088278;0,09123564;0,1070209;0,01401186;0,0442152;0,07912779;
933,000;0,08179903;0,05691385;-0,04131174;-0,007790565;-0,0949564;-0,1148653;-0,0604372;-0,1134753;-0,1001616;-0,02767944;0,006344795;-0,01842356;0,02188683;-0,07182503;-0,02628326;-0,04075623;-0,03151321;0,02531481;-0,1592693;-0,04535055;-0,06070423;-0,06513405;-0,02744007;0,03739548;-0,1121292;0,007446289;0,04209948;-0,08788443;-0,06386662;-0,008888245;-0,03911352;-0,1055412;-0,02872086;-0,08254004;-0,0178113;-0,1491127;0,04149818;
934,000;0,07930899;0,001360893;0,1400876;0,05146027;0,1799979;0,1444063;0,07981539;0,0812602;0,1427069;0,2152863;0,1415854;0,1096087;0,1400409;0,1426883;0,1792545;0,07983446;0,1098409;0,05129385;0,2564683;0,08185387;0,1453199;0,1415129;0,1421881;0,05113935;0,1778784;0,02451324;0,1071734;0,3534069;0,141047;0,1104355;0,1087956;0,1771336;0,1435771;0,1418276;0,2158794;0,1414237;0,08078337;
935,000;0,04253387;0,07877874;-0,09670544;0,02478743;0,1059065;0,04814863;-0,007122517;0,03930426;-0,01595163;0,07556248;0,08534575;0,09885931;-0,07045269;0,07804298;0,1511631;-0,05137348;0,04266167;0,03993464;-0,05952406;0,1152291;0,1516905;-0,05102682;0,03798676;-0,007549763;0,01247072;0,032125;-0,1191635;-0,01656389;-0,08178139;0,05461454;-0,03681898;-0,0005574226;0,1086755;-0,04713202;0,1833258;-0,1416516;0,1269794;
936,000;0,0326786;-0,005445957;0,1110387;0,04395533;-0,04363632;0,01542234;0,1138492;0,02014875;0,04450846;0,1181483;0,03915262;0,1278758;0,06864977;0,01028633;0,02411222;0,05451155;-0,006390095;0,08319712;0,01490688;0,04541922;-0,08933878;0,007036686;0,1554065;0,08951187;-0,04670477;0,02037811;0,005219936;0,107007;0,06644201;0,02649879;-0,008131027;0,03944492;-0,07615852;0,03066921;0,04654408;-0,04907751;-0,02970028;
937,000;0,1622648;0,2701778;0,09229326;0,1221132;0,7125778;0,2356181;0,2191715;0,2529435;0,1706791;0,2333546;0,2262731;0,2971654;0,197196;0,4561124;0,2015986;0,1861444;0,2820797;0,3763518;0,264195;0,2063837;0,08953571;0,3317413;0,2095037;0,2421894;0,20051;0,1457086;0,1654267;0,284977;0,09338474;0,1435685;0,09698391;0,1645441;0,2981009;0,1350684;0,25387;0,09700727;0,07408381;
938,000;-0,02495384;-0,003556728;-0,09427547;-0,04633379;-0,002890587;-0,1504817;-0,1508164;-0,06715679;-0,1557231;0,01340771;-0,159246;-0,1121578;-0,1398797;-0,03004026;-0,1577024;-0,1005449;-0,04926062;-0,08667803;-0,129549;-0,2194233;-0,1090455;-0,0886488;-0,1529632;-0,08760881;-0,06487846;-0,04033661;-0,0822773;-0,137454;-0,05960035;-0,1989875;-0,04147434;-0,1856179;-0,06427574;-0,06879854;-0,09269476;-0,1408157;-0,07385778;
939,000;-0,06214809;-0,06214809;0,03476191;-0,06214809;0,0725503;0,03476191;0,1597004;-0,03218508;0,03476191;-0,03218508;0,2688451;0,1139431;0;0,03476191;0;-0,03218508;-0,06214809;0;0,1139431;0;0,03476191;0;-0,03218508;-0,09017706;0,1139431;-0,03218508;0,03476191;0,03476191;0;-0,1165056;0,03476191;0,03476191;0,0725503;-0,03218508;0;-0,03218508;-0,03218508;
940,000;0,07533503;0,1614013;-0,05363178;0,1523867;0,01695395;-0,01768208;-0,05179501;-0,02754021;-0,005606651;0,1528935;-0,02389956;-0,04430914;0,08758354;-0,03716326;-0,08143377;-0,0005655289;-0,01818895;0,1748366;0,08769989;0,04361391;0,01997662;-0,1003137;0,006684303;0,06039047;-0,053267;0,1213593;-0,1338401;-0,154633;-0,03804922;0,1544209;0,02621794;0,04395103;-0,05384874;-0,03797579;0,1074324;0,0001044273;-0,01877069;
941,000;0,01344776;-0,09180498;0,1400743;-0,02075434;-0,001016617;0,1286321;0,06254339;0,02538872;0,02981806;0,02540445;0,02741861;-0,03817415;0,007708549;0,03218031;0,03258467;-0,06329012;0,04050875;0,08802986;0,03201485;-0,02900791;0,0369606;0,04953146;-0,01572037;0,0770812;0,1257801;0,06036758;0,08256245;0,2392974;-0,01621437;-0,01577234;-0,002929688;0,005753994;-0,03433084;0,003534794;0,0495739;-0,0258007;0,04084778;
942,000;0,09749603;0,3035045;-0,03921604;0,1107078;0,1881437;0,2239838;0,2112846;0,0984931;0,246984;0,06771898;-0,01177216;0,0534668;0,1392388;0,06827927;0,1732144;0,1653261;0,1225104;0,1077437;0,1003489;0,01852226;0,1381354;0,1689868;0,2152305;0,1090341;0,1780844;0,1625686;0,148036;0,1805682;0,001844406;0,06406641;0,1555247;0,04149294;0,1720047;0,1535516;0,09484577;0,03805637;0,1245499;
943,000;-0,09190226;-0,1059928;-0,02871132;0,08927584;-0,1341705;-0,1225863;-0,1108418;-0,1010537;-0,02727461;-0,1474867;-0,07848835;-0,1155496;0,02492857;-0,1120415;-0,06887341;-0,1086187;-0,05051279;0,0004239082;-0,1061215;0,0226922;-0,03131104;0,03270197;-0,06475401;-0,1361928;-0,06612682;-0,0742507;0,02858257;-0,1758289;-0,1390381;-0,05120516;-0,05143976;-0,03305483;-0,06562757;-0,08595657;-0,09570932;0,0131197;-0,07620811;
944,000;0,1627269;0;0,1249385;0;0,1627269;0,1627269;0,09017658;0,09017658;0,02802849;0,0579915;0,02802849;0;0,09017658;0,1249385;0,1627269;0,0579915;0,09017658;-0,05115271;0,1627269;0,02802849;0;0,09017658;0,09017658;0;0;0,09017658;0,02802849;0,0579915;-0,05115271;-0,0746336;0;0,09017658;0;0,02802849;0,09017658;0,02802849;0;
945,000;-0,0005426407;0,1505899;-0,08526087;0,2187972;-0,01141071;-0,02691793;0,06850338;-0,1089516;0,04211473;-0,01875401;0,01242971;-0,0377841;0,04689312;-0,0279727;-0,09730816;-0,09893417;0,1049542;-0,02397013;0,001811981;0,1672788;-0,02454329;-0,05521345;0,0581646;-0,106082;-0,05548811;0,1151628;0,03064442;0,0430522;-0,06756067;0,09356403;0,02165842;-0,04371738;0,09688854;-0,01505518;0,02894926;-0,09931231;0,04923964;
946,000;-0,1231499;-0,1834512;-0,03479052;-0,1690011;-0,1807184;-0,04789352;-0,121839;-0,1543303;-0,1545815;-0,1122098;-0,09521532;-0,128509;-0,1532359;-0,08813286;-0,110043;-0,07765293;-0,1206298;-0,1762309;-0,1413951;-0,121891;-0,08329105;-0,09137058;-0,1300006;-0,1693425;-0,1800342;-0,1340418;-0,07117701;-0,05922222;-0,1120529;-0,2244244;-0,007034302;-0,1299624;-0,1360412;-0,1173687;-0,1681948;-0,1444058;-0,1939163;
947,000;0,1506023;0,2362976;0,1352534;0,09102726;0,3422227;0,09125853;0,2721167;0,1645832;0,1933274;0,2219477;0,1095223;0,1889496;0,2241526;0,1761236;0,2309008;0,2018204;0,1702728;0,05832243;0,172411;0,1281834;0,1555538;0,2136526;0,1918421;0,2028451;0,1674247;0,1060853;0,06834459;0,162909;0,2158298;0,169271;0,116694;0,1246152;0,2482719;0,09155607;0,08225441;0,2592549;0,1749926;
948,000;-0,008730412;-0,06377602;-0,164279;0,2627258;-0,1722317;0,0441823;-0,1961131;-0,07516575;-0,07881975;-0,2873564;-0,1024446;-0,1829939;-0,1711817;-0,1283751;-0,2697721;-0,1290107;-0,1316271;0,1404195;-0,2176929;0,1542444;-0,1847901;-0,1698027;-0,156404;-0,2272778;-0,1046109;-0,181622;-0,1695614;-0,1968055;-0,08047962;-0,01909876;0,1639652;-0,02347994;-0,1671786;-0,1407537;-0,0998311;-0,1093965;-0,1780329;
949,000;-0,124939;0;0,07918119;-0,151268;-0,151268;-0,03476238;0,03778839;-0,06694698;-0,03476238;-0,03476238;-0,03476238;-0,09691;-0,03476238;-0,06694698;-0,06694698;-0,06694698;-0,03476238;-0,124939;-0,06694698;-0,124939;-0,151268;-0,06694698;-0,124939;-0,03476238;-0,1760917;-0,06694698;0,03778839;-0,124939;-0,06694698;-0,03476238;-0,09691;-0,151268;-0,124939;-0,06694698;-0,09691;-0,09691;-0,06694698;
950,000;0,1100049;0,2353702;0,06860781;0,1652908;0,09832191;0,2590346;0,2015243;0,1883235;0,2616682;0,06722641;0,1633458;0,2214746;0,1549368;0,1761594;0,2012591;0,2795687;0,1915312;0,1690488;0,09368038;0,153934;0,1835055;0,06353998;0,2171392;0,04800177;0,1557555;0,04135704;0,1123714;0,2224913;0,250083;0,2030091;0,1282034;0,1539297;0,1135373;0,1257553;0,2886901;0,1843405;0,07245159;
951,000;-0,02486992;0,02473021;-0,01657581;-0,042099;-0,02528334;-0,1205578;-0,03678799;-0,0145936;-0,0624547;-0,02302599;-0,08886862;-0,08340549;-0,05076647;-0,06467342;-0,08100271;-0,06503248;-0,01428127;-0,05610609;-0,05825758;-0,06858826;-0,06055737;-0,06048822;-0,08713245;-0,01455402;-0,1128407;-0,0525713;-0,009260178;-0,06089926;0,05227232;-0,001145363;-0,03193283;-0,0849061;-0,03292179;-0,07261658;-0,01926613;-0,04547262;-0,002244473;
952,000;0,2094464;0,1469822;0,1378045;0,03957891;0,1289101;0,1938276;0,1208014;0,2392716;0,1343169;0,1056719;0,08376551;0,1426449;0,1096277;0,1439228;0,08413553;0,08697891;0,05625677;0,1128397;0,1408606;0,09313679;0,09913921;0,1016402;0,1261063;0,1250782;0,1703038;0,1103296;0,03495359;0,1627998;0,1145854;0,0435729;0,06220198;0,06171227;0,2870154;0,09214544;0,06109476;0,1353412;0,2241764;
953,000;0,1158242;-0,06333733;0,0443635;0,1014318;-0,02501678;-0,1408124;-0,05151987;0,01551056;-0,04775381;0,001749992;-0,04057789;-0,05721474;0,0004620552;-0,03704691;0,01318407;-0,0180645;0,03060055;-0,06577778;-0,1052279;-0,08205175;-0,05017281;-0,07844496;-0,0483408;-0,03885174;-0,08473825;-0,07070112;-0,02648211;0,1091604;-0,03745365;0,05456448;-0,1350985;0,01223564;-0,06612444;-0,05555773;-0,03304338;-0,0008621216;-0,02314138;
954,000;0,03116369;0,03763342;-0,05075169;-0,07867193;0,03614283;0,03691339;0,004333019;0,00413084;0,002725124;0,009145737;0,1798534;0,1793094;0,101028;0,004478931;-0,02531004;0,06408787;-0,04966736;0,03454971;0,0350523;0,03388214;0,003820419;-0,02457237;0,03360033;0,03384829;0,06687927;0,03636503;0,06480932;0,06417179;-0,05039787;0,030972;0,00521946;0,06406116;-0,0238471;0,004302025;0,09926128;-0,05137444;0,005802155;
955,000;0,1433458;0,3830547;0,1438422;0,2559824;0,3290253;0,2484059;0,2115088;0,232758;0,1539698;0,6230855;0,2927198;0,1026831;0,2489305;0,2163081;0,1691508;0,1004663;0,3617306;0,4516807;0,2112842;0,1703458;0,1570325;0,1293883;0,1697197;0,1606541;0,1659379;0,3211064;0,1130476;0,161377;0,1593642;0,0313282;0,2198181;0,1382666;0,1486092;0,2071171;0,1265888;0,1245646;0,360219;
956,000;-0,004019737;-0,2204046;-0,02775097;-0,02613306;-0,1628237;-0,1156759;0,02585506;-0,1482902;-0,07793427;-0,1145816;0,02723646;-0,06150532;-0,03318024;-0,01472521;-0,1615419;-0,007757187;0,02418375;0,2761846;-0,1257796;-0,1515093;-0,01118803;-0,09524012;-0,03745747;-0,166852;-0,05821991;-0,2048736;-0,02994299;-0,06698704;-0,1649947;-0,1586108;-0,06252623;-0,00257349;-0,05208254;-0,1441288;-0,06050634;-0,1233182;-0,04101419;
